mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,0,4.061930200000461,1,0,0.6048813378285252,0.5895259176684322,1,1
practice,2,,,0,2,0.6450662699958258,0.532447233773351,0,0
practice,3,0,1.9569726999998238,0,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,0,3.692835699999705,1,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,1,2.6619550000004892,1,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1,4.540885100000196,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,1,3.6408283000000665,1,1,0.5299104961702631,0.5875052716684093,1,1
practice,8,0,2.6212211000001844,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,1,2.157981600000312,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,0,3.3288232000004427,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,0,0.6052880999995978,1,0,0.5982400301327102,0.4611017175390863,1,0
practice,12,1,0.5399664000005941,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,1,0.8172065999997358,1,1,0.5792713453600711,0.5743257572505513,0,1
practice,14,0,1.96320360000027,1,0,0.5209585601843156,0.5430366598138994,1,1
practice,15,1,1.3327622999995583,1,1,0.5713062151057653,0.6071481723495469,1,1
main,1,0,3.4644468000005872,0,0,0.5555764354033338,0.507331683071509,0,1
main,2,0,2.4687541000002966,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,,,0,2,0.6998149658484075,0.4871891523306988,1,0
main,4,1,1.0228602999995928,0,0,0.6472512599993743,0.4905705231485084,1,0
main,5,0,0.45589530000052036,1,0,0.5705385380355457,0.3822294541142697,1,0
main,6,1,1.4367727999997442,1,0,0.5336879423837548,0.3999344419974107,0,1
main,7,0,1.7987192000000505,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,1,1.1050857000000178,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,1,1.003100099999756,0,0,0.5822844524130715,0.3477290484179657,1,0
main,10,0,1.2538432000001194,0,0,0.5277915985295425,0.3503677982391853,0,1
main,11,0,1.0619500000002517,1,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1,0.8999414999998407,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,0,1.2178956999996444,1,1,0.6583194240295823,0.3100954705115482,1,0
main,14,1,0.9841858999998294,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,0,3.041940799999793,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,1,1.6178600000002916,1,0,0.7620256379026874,0.2642680407866135,1,1
main,17,0,0.942567300000519,1,0,0.817794370837621,0.2288164386578578,1,0
main,18,1,0.8037386000005426,0,0,0.9435056276759936,0.1345313686941853,1,0
main,19,1,2.6310672999998133,0,0,0.8804253942700598,0.1261173766957216,1,0
main,20,0,1.47860799999944,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,1,2.362915000000612,0,0,0.9264750705152516,0.1962573691559996,1,0
main,22,1,1.2871228000003612,1,1,0.762212792355211,0.2408279100045875,1,1
main,23,0,1.0870626999994784,1,0,0.8327418190820164,0.2423763153838119,1,0
main,24,1,3.4309683999999834,1,0,0.8757280101649098,0.2106531472887219,1,1
