mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,,,0,2,0.6048813378285252,0.5895259176684322,1,1
practice,2,0,0.6304069999605417,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,1,1.1991284000687301,1,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,1,1.7286117998883128,0,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,0,0.7886131000705063,0,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1,0.7442990001291037,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,1,1.8441997000481933,1,0,0.5299104961702631,0.5875052716684093,1,1
practice,8,0,1.3581974999979138,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,0,1.4337011999450624,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,0,1.6096008999738842,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,,,0,2,0.5982400301327102,0.4611017175390863,1,0
practice,12,1,2.7940229000523686,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,1,0.43558540008962154,1,1,0.5792713453600711,0.5743257572505513,0,1
practice,14,0,1.1440323998685926,1,0,0.5209585601843156,0.5430366598138994,1,1
practice,15,1,2.8449490999337286,1,0,0.5713062151057653,0.6071481723495469,1,1
main,1,1,4.138259199913591,1,1,0.5555764354033338,0.507331683071509,0,1
main,2,0,2.1234541998710483,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,0,0.8518876999150962,1,0,0.6998149658484075,0.4871891523306988,1,0
main,4,0,4.998123199911788,1,1,0.6472512599993743,0.4905705231485084,1,0
main,5,1,4.6515589999035,0,0,0.5705385380355457,0.3822294541142697,1,0
main,6,1,1.0210679001174867,1,0,0.5336879423837548,0.3999344419974107,0,1
main,7,0,1.590076700085774,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,1,2.0249177999794483,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,,,0,2,0.5822844524130715,0.3477290484179657,1,0
main,10,1,1.839494900079444,1,0,0.5277915985295425,0.3503677982391853,0,1
main,11,1,0.8389014001004398,0,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1,0.7275070999749005,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,0,1.1587812998332083,1,0,0.6583194240295823,0.3100954705115482,1,0
main,14,1,4.011651400011033,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,0,0.34408899978734553,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,1,0.7320846999064088,1,1,0.7620256379026874,0.2642680407866135,1,1
main,17,0,0.3001064998097718,1,0,0.817794370837621,0.2288164386578578,1,0
main,18,0,0.7090395998675376,1,0,0.9435056276759936,0.1345313686941853,1,0
main,19,1,0.9754897998645902,0,0,0.8804253942700598,0.1261173766957216,1,0
main,20,0,1.8022312999237329,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,1,0.7079863999970257,0,0,0.9264750705152516,0.1962573691559996,1,0
main,22,0,2.0569327999837697,1,1,0.762212792355211,0.2408279100045875,1,1
