mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,1,2.071242899997742,1,0,0.6048813378285252,0.5895259176684322,1,1
practice,2,1,2.0775629000017943,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,1,2.0394140999997035,1,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,1,2.141374899998482,0,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,1,2.537321499999962,1,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,0,0.7095812000006845,1,1,0.5057265612503707,0.4767937004162516,1,0
practice,7,1,0.7540126999992935,1,0,0.5299104961702631,0.5875052716684093,1,1
practice,8,0,0.8882772000033583,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,1,0.6349458999975468,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,1,0.6059568999990006,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,1,1.3081197999999858,0,0,0.5982400301327102,0.4611017175390863,1,0
practice,12,1,1.7134980000009818,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,0,1.4663952000009886,0,0,0.5792713453600711,0.5743257572505513,0,1
practice,14,1,1.7368485999977565,1,1,0.5209585601843156,0.5430366598138994,1,1
practice,15,1,0.9207697999991069,1,0,0.5713062151057653,0.6071481723495469,1,1
main,1,0,2.8299072999980126,0,0,0.5555764354033338,0.507331683071509,0,1
main,2,0,0.8141100000029837,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,1,0.67728630000056,0,0,0.6998149658484075,0.4871891523306988,1,0
main,4,1,0.5147018999996362,0,0,0.6472512599993743,0.4905705231485084,1,0
main,5,1,1.2439371999971627,0,0,0.5705385380355457,0.3822294541142697,1,0
main,6,0,0.7447238999993715,0,0,0.5336879423837548,0.3999344419974107,0,1
main,7,1,1.245915999999852,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,1,0.7858429999978398,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,1,0.9647394999992684,0,0,0.5822844524130715,0.3477290484179657,1,0
main,10,1,1.2735732000001008,1,1,0.5277915985295425,0.3503677982391853,0,1
main,11,1,0.9398905000016384,0,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1,0.4932202000018151,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,0,0.4590982999980042,1,0,0.6583194240295823,0.3100954705115482,1,0
main,14,0,0.36991240000133985,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,1,1.5807894000026863,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,0,0.49513699999806704,1,0,0.7620256379026874,0.2642680407866135,1,1
main,17,0,0.5679053000021668,1,0,0.817794370837621,0.2288164386578578,1,0
main,18,1,0.6690659000014421,0,0,0.9435056276759936,0.1345313686941853,1,0
main,19,1,1.6012633999998798,0,0,0.8804253942700598,0.1261173766957216,1,0
main,20,0,0.5311419999998179,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,1,0.3613173999983701,0,0,0.9264750705152516,0.1962573691559996,1,0
main,22,0,0.4330480999997235,1,1,0.762212792355211,0.2408279100045875,1,1
main,23,0,0.5157909999979893,1,0,0.8327418190820164,0.2423763153838119,1,0
main,24,0,0.5571541000026627,1,0,0.8757280101649098,0.2106531472887219,1,1
main,25,0,0.7298990999988746,0,0,0.9013925505170036,0.2878587655588414,0,0
main,26,0,2.0432448999999906,0,0,0.5,0.5,0,1
main,27,1,0.6159517000014603,0,0,0.4719828910840698,0.4796308032393948,0,0
main,28,0,0.5126119999986258,0,0,0.4513008603543974,0.5630810935544721,0,1
main,29,0,0.8478809999978694,1,1,0.3446729419908692,0.5792654836571692,1,1
main,30,0,0.5899571000009018,1,0,0.3374542895929637,0.5943212284460686,1,0
main,31,1,0.5366824999982782,0,0,0.367445229764992,0.5801782057063045,1,0
main,32,1,0.5926271000025736,1,0,0.4976712494722673,0.5824852181211599,0,1
main,33,1,0.5325615000001562,1,0,0.3333593553523262,0.6235551808380343,1,1
main,34,1,0.5964397999996436,1,1,0.2416522829880249,0.6867467796027612,0,1
main,35,0,2.0545807000016794,1,0,0.1954548416503445,0.6610384576384785,1,1
main,36,0,0.47090030000254046,0,0,0.1806539590022541,0.6858922610894085,0,1
main,37,1,0.4865239999999176,0,0,0.2585910413996341,0.7125668466396822,1,0
main,38,1,0.3752372999988438,1,0,0.3034000469783592,0.719395712538573,1,1
main,39,0,1.8217200999970373,1,0,0.2774123151243411,0.7497367459912953,1,1
main,40,0,0.5651625999998942,0,0,0.3203517709245289,0.7761823879455345,0,1
main,41,0,1.9011314999988826,0,0,0.2684777941551301,0.8809623695633028,0,1
main,42,1,0.7830548000019917,1,1,0.3346085059258523,0.8347006482472681,1,1
main,43,1,0.7118614999999409,1,0,0.2579254923539166,0.867215787680252,0,1
main,44,1,0.6344954000014695,1,0,0.4074136158677973,0.783146094047992,0,1
main,45,0,0.6104871999996249,0,0,0.425344217763901,0.8264381872117291,0,1
main,46,1,0.8264664000016637,1,0,0.4662876056950817,0.8227638375474596,1,1
main,47,1,0.5539228999987245,0,0,0.4699781861380498,0.8394255000366103,1,0
main,48,0,0.7696372999998857,1,1,0.509206483141894,0.7911605989847486,1,1
main,49,0,0.5413547999996808,0,0,0.5184084219996459,0.7727685057692465,0,1
main,50,1,0.6418928999992204,1,0,0.5637427877650272,0.8211214224040462,0,1
main,51,1,0.7317342999995162,1,0,0.4766131231067463,0.8442721774128977,1,1
main,52,1,0.5709516999995685,1,0,0.5101631638151504,0.8759862592958275,0,1
main,53,1,0.6089137000017217,1,1,0.5373046120554245,0.9457038297930778,0,1
main,54,1,0.7236785999994026,1,0,0.5,0.5,1,1
main,55,1,0.46241440000085277,1,0,0.5812659852796718,0.4929527387281269,1,1
main,56,1,0.42995220000011614,0,0,0.5323700296768289,0.5178441520006767,1,0
main,57,0,0.5424889999994775,0,0,0.6332055734256198,0.5325423700274119,0,1
main,58,0,0.3829885999984981,0,0,0.616819735713173,0.5752950281078111,0,0
main,59,1,0.5050258000010217,1,0,0.6207942107811124,0.5297002062549752,1,1
main,60,1,0.4998419000003196,0,0,0.6927991189348858,0.472623485360633,1,0
main,61,1,1.2500803000002634,0,0,0.6307779308277921,0.5408487902231341,1,0
main,62,0,0.42679560000033234,1,1,0.6010610165804272,0.5629538171812336,1,1
main,63,0,0.6444188999994367,1,0,0.5938628279305249,0.5485335256775808,1,1
main,64,0,0.5691154000014649,1,0,0.5174652674776103,0.5603057809526362,1,1
main,65,0,0.4524037999981374,0,0,0.5903233635427309,0.4884582253153499,0,0
main,66,0,0.40311530000326457,0,0,0.5926870653689377,0.3838791838029327,0,0
main,67,1,0.4982644999981858,0,0,0.5892403132436296,0.3817475076191324,1,0
main,68,0,0.4702666999983194,1,0,0.7275026864529266,0.3243066927127273,1,0
main,69,0,0.5175539000010758,0,0,0.7980980413424485,0.3541915050790173,0,1
main,70,0,0.6368022999995446,1,0,0.7695153346217791,0.383505458471255,1,0
main,71,0,0.5655723000018043,0,0,0.6653645361105918,0.4128171778673541,0,1
main,72,1,0.6362124000006588,1,0,0.6073661955115576,0.4310398720744426,1,1
main,73,1,0.5595591999990575,0,0,0.5942397913883076,0.483238078737103,1,0
main,74,0,0.5661971000008634,0,0,0.5896869148914189,0.5257662349966389,0,0
main,75,1,0.7527650000010908,0,0,0.6425778142776175,0.4396669464203798,1,0
main,76,1,0.9943250999967859,1,1,0.7300274674782545,0.3957087910043121,1,1
main,77,1,0.674349799999618,0,0,0.7186550196140093,0.424261688642449,0,0
main,78,1,1.036295700003393,0,0,0.7305718026908747,0.4321459256890917,1,0
main,79,0,1.1408507000014652,0,0,0.7370942615817434,0.4307676582495907,0,1
main,80,0,1.3116684000015084,0,0,0.5,0.5,0,0
main,81,0,0.37883529999817256,1,0,0.5132840524848181,0.5293818934658765,1,0
main,82,0,1.8601425999986532,0,0,0.4642377213378965,0.496110214648747,0,1
main,83,1,0.3756175999988045,0,0,0.5602326971661055,0.4573340755356077,1,0
main,84,1,0.4475779999993392,0,0,0.5116863524921631,0.5780463466624218,1,0
main,85,1,1.3348786999995355,0,0,0.4047122332770528,0.5790790009340349,0,0
main,86,0,0.6163496999979543,0,0,0.3694809299222456,0.5862831269214344,0,1
main,87,0,1.1939319000011892,1,1,0.3225037940037636,0.6022945459428005,1,0
main,88,0,0.6150913999990735,0,0,0.1342688090626034,0.6866723600221399,0,0
main,89,0,0.6128692999991472,0,0,0.1555065733328757,0.7546355228545348,0,1
main,90,1,0.9134952999993402,0,0,0.2830480646641918,0.7914573803464442,0,0
main,91,0,0.5983125999991898,0,0,0.1931758696451702,0.787845018926644,0,1
main,92,1,0.4601473000002443,0,0,0.075350179431446,0.8234143372266621,0,0
main,93,1,0.596644400000514,1,0,0.1354693859408531,0.7998908614819095,0,1
main,94,1,0.44351479999750154,1,0,0.2179756448755928,0.7420740771042619,0,1
main,95,1,0.4955076999976882,1,0,0.2232368680313753,0.6394762355012212,1,1
main,96,1,0.4354899000027217,1,0,0.1909316823763556,0.6701191461881759,1,1
main,97,1,0.6120970999982092,0,0,0.1647956976442649,0.7135014852262302,0,0
main,98,0,0.6841256999978214,0,0,0.0587941918366612,0.739150293757189,0,1
main,99,1,0.642240999997739,1,1,0.0846386055056624,0.7304036205133201,0,1
main,100,1,0.4570257000013953,0,0,0.0958368123128416,0.7216852778566158,0,0
main,101,1,0.595320599997649,1,0,0.053832202433148,0.7867221324940191,1,1
main,102,1,1.2514302000017778,1,0,0.0,0.7611026850077649,0,1
main,103,1,0.5587755999986257,1,0,0.0,0.7766939332735237,0,1
main,104,1,0.5069282000004023,1,0,0.0,0.8195643681910253,0,1
main,105,1,0.5007607000006828,1,1,0.0,0.8102677501833043,0,1
main,106,1,0.428084500003024,1,0,0.0,0.8203399134579676,0,1
main,107,1,0.6714877000013075,1,0,0.0169675199114359,0.786492443657461,0,1
main,108,1,0.8507979999994859,0,0,0.0847207455288439,0.7365774614649012,0,0
main,109,1,0.5956938000017544,1,1,0.1472792841827692,0.7634197353938306,0,1
main,110,1,0.38406789999862667,0,0,0.2766132546992333,0.6952382846748204,1,0
main,111,1,0.4094837999982701,1,0,0.3348625009998416,0.7002650906230729,1,1
main,112,1,0.41069530000095256,1,0,0.3408510402225987,0.802727392986362,1,1
main,113,1,0.4782387999985076,1,0,0.3310923526091284,0.8279283283650187,1,1
main,114,1,0.761464999999589,1,1,0.3195668895291143,0.8467243158131751,0,1
main,115,1,0.5653407999998308,1,0,0.3036410509551409,0.8318441266317846,0,1
main,116,1,0.4263980999967316,1,0,0.2846728085272939,0.759483115493039,0,1
main,117,1,0.4593136000003142,1,0,0.5,0.5,0,1
main,118,1,0.6125713999972504,1,0,0.4050775462133233,0.5103002713083264,0,1
main,119,1,0.44667159999880823,0,0,0.3977788229048323,0.4866453196994396,0,0
main,120,1,0.45001330000013695,0,0,0.4402277287353381,0.4760952451828555,1,0
main,121,1,0.3675535000002128,1,0,0.5604660542577968,0.4564459844030292,0,1
main,122,1,0.6077762000022631,0,0,0.706278861372574,0.4329900149760554,0,0
main,123,1,0.3420947000013257,1,1,0.775883980754819,0.37127124175343,1,1
main,124,1,0.43600099999821396,1,0,0.7381789988085607,0.4373915832480214,0,1
main,125,1,0.4295391000014206,1,1,0.8156192203723618,0.4410317621720444,0,1
main,126,1,0.41016270000181976,1,0,0.7691735397146365,0.4831904832576598,0,1
main,127,1,0.3922091999993427,1,0,0.8168713609966983,0.4418172019739201,1,1
main,128,1,0.5065560999973968,0,0,0.777819424053782,0.4447617738992518,1,0
main,129,1,0.5847880000001169,1,0,0.7962828457389952,0.5065363777220219,1,1
main,130,1,0.36336990000199876,1,0,0.7596400915526681,0.4818962032828567,0,1
main,131,1,0.45420679999733693,1,0,0.7424399300012682,0.5156737339489454,1,1
main,132,1,0.7198368000026676,0,0,0.7991952762845126,0.4763011458198065,1,0
main,133,1,0.43521289999989676,0,0,0.8334587465262288,0.4534083918931569,0,0
main,134,0,0.4193188999997801,1,1,0.8023429610740139,0.4120443982203061,1,0
main,135,0,0.4953298000000359,1,0,0.7304231152320987,0.4000140753226167,1,0
main,136,1,0.36522019999756594,0,0,0.5,0.5,1,0
main,137,0,0.4014103999979852,1,1,0.5632269661580044,0.4582072367472519,1,1
main,138,0,0.4093107999979111,1,0,0.5397618659074201,0.4727143084213266,1,1
main,139,0,0.4184808999998495,1,0,0.5883167931630358,0.4246222750442037,1,0
main,140,0,0.5085602999970433,1,0,0.6357700369182794,0.3722268587558095,1,0
main,141,0,0.5298435000004247,1,1,0.7016731179032693,0.2883669358680485,1,1
main,142,0,0.4293840000027558,1,0,0.7861997667887348,0.2924002481299416,1,0
main,143,0,0.7232140000014624,1,0,0.8015589141339458,0.2780680537050812,1,0
main,144,0,0.42928540000139037,0,0,0.7118255919024026,0.3335638556049117,0,1
main,145,0,0.7643628000005265,1,0,0.8365526611439688,0.2429065236755094,1,0
main,146,0,0.560167999999976,1,0,0.93136678309911,0.2409242629929413,1,0
main,147,0,0.4078217999995104,1,1,0.9262581657632392,0.2976323399232927,1,0
main,148,0,0.3760808000006364,1,0,0.9125665794979596,0.2215157953650107,1,1
main,149,0,0.4331744000010076,1,1,0.990241433126796,0.2017769233021376,1,0
main,150,0,1.1492720999995072,1,0,0.9627317959522634,0.1730363305431298,1,0
main,151,0,0.48183309999876656,0,0,0.9217554261949196,0.1547399493827705,0,0
main,152,0,0.5598386000019673,1,0,1.0,0.1646721788086715,1,0
main,153,0,0.43992679999792017,1,0,0.9305061696194338,0.26191500591662,1,0
main,154,0,0.3485886999987997,1,0,0.9055067468721166,0.3347985244868053,1,0
main,155,0,0.3797737999993842,1,1,0.9506155771777576,0.3201366141462518,1,0
main,156,0,0.39114839999820106,1,0,0.8967411431901844,0.3395665734810058,1,0
main,157,0,0.42577109999911045,1,0,0.8530400855735852,0.3566761490181558,1,0
main,158,0,0.33771490000071935,1,0,0.9139210608941332,0.3453654429598096,1,0
main,159,0,0.35057440000309725,1,0,0.964206878257592,0.3721869715472335,1,1
main,160,0,0.4071801000027335,0,0,0.910165798806356,0.3686001212007891,0,0
main,161,0,0.5216521000002103,1,0,0.9480424516803444,0.4148973607821457,1,0
main,162,0,0.40756729999702657,1,1,1.0,0.3655699051812431,1,0
main,163,0,0.5625433999994129,1,0,1.0,0.3664367668849442,1,1
main,164,0,0.6864187999999558,1,0,1.0,0.3244647779288938,1,1
main,165,0,0.4212712999978976,1,0,1.0,0.3201163066204863,1,0
main,166,0,0.43715570000131265,1,1,1.0,0.3896975360742802,1,1
main,167,0,0.8411386000007042,1,0,0.5,0.5,1,1
main,168,0,0.5915778999988106,0,0,0.5035165896919499,0.5245367558747869,0,0
main,169,1,0.6316020000012941,0,0,0.6738571139942395,0.5176668718253767,1,0
main,170,1,0.4004639999984647,0,0,0.6284632782146027,0.5598559692527271,0,0
main,171,0,0.5190662999993947,0,0,0.6848147967294818,0.5546997203790848,0,0
main,172,0,1.4511417999965488,0,0,0.5279117628978821,0.6483991363828128,0,1
main,173,1,0.3662478000005649,0,0,0.6654976704767716,0.567180720941672,1,0
main,174,1,1.6622887999983504,0,0,0.6637738885503746,0.541324753942782,0,0
main,175,1,0.4492132999985188,0,0,0.640010967603257,0.5109850217251651,1,0
main,176,0,0.8565065000002505,1,0,0.509400184169286,0.5618230772019148,1,1
main,177,0,0.37870480000128737,1,1,0.5994746917538873,0.6053367800561349,1,1
main,178,0,0.4576442000034149,1,0,0.5355813086473418,0.5780857564489297,1,1
main,179,0,0.41769530000237864,1,1,0.6404982708682145,0.5511083551504184,1,0
main,180,0,0.36430900000050315,1,0,0.6105738401560628,0.4987428744541001,1,0
main,181,0,0.8210791999990761,1,0,0.7547757220924258,0.4260501389872628,1,1
main,182,0,0.5496024999993097,1,0,0.8086137098143971,0.4508981077237972,1,1
main,183,0,0.3896708000029321,1,0,0.7934732043296929,0.4235104118237864,1,1
main,184,0,0.44019789999947534,1,0,0.8825470179842156,0.4170614498936145,1,1
main,185,0,0.5056172000004153,1,0,0.8446242054230917,0.4862118643715701,1,0
main,186,0,0.47540250000020023,1,1,0.8153590717211322,0.4975103813382804,1,0
main,187,0,0.38755590000073425,1,0,0.7421264535800416,0.5300609731971079,1,0
main,188,0,0.37444549999781884,1,1,0.7812182115895775,0.482477249276747,1,0
main,189,0,0.38102340000114054,0,0,0.5,0.5,0,0
main,190,1,0.6039448000010452,1,0,0.4262567853657542,0.518372018615903,1,1
main,191,1,0.331494299996848,1,0,0.3906152880433375,0.558885252951831,1,1
main,192,1,0.5513501000023098,1,0,0.4177202205793492,0.5130158875392138,1,1
main,193,1,0.41812969999955385,0,0,0.4213621008057625,0.5123729666485819,1,0
main,194,1,0.4815070000004198,1,0,0.3963948878397481,0.4898605769319131,0,1
main,195,1,0.44605330000194954,0,0,0.5311747019601843,0.441806898997427,1,0
main,196,1,0.5216111000008823,0,0,0.5294700782455385,0.4124569634790044,0,0
main,197,1,0.7202060999989044,1,1,0.4319907307273403,0.4407985103468622,0,1
main,198,1,0.4255583000012848,0,0,0.532744303534784,0.3195357399816537,0,0
main,199,1,0.4223645000020042,1,0,0.6436056553658205,0.3929986218231132,0,1
main,200,1,0.40295440000045346,1,0,0.5781613914222452,0.4424738476330054,1,1
