mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,,,0,2,0.6048813378285252,0.5895259176684322,1,1
practice,2,1.0,1.9622680000029504,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,0.0,2.2632701999973506,0,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,0.0,2.050406499998644,1,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,1.0,1.7097793999128044,1,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1.0,1.916479800012894,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,1.0,0.5378770000534132,1,0,0.5299104961702631,0.5875052716684093,1,1
practice,8,0.0,0.8384707999648526,1,1,0.4030939498648241,0.6912719207033811,1,1
practice,9,1.0,0.7546487000072375,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,0.0,1.5578590999357402,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,1.0,1.208656399976462,0,0,0.5982400301327102,0.4611017175390863,1,0
practice,12,1.0,0.7744766999967396,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,0.0,0.9763567000627518,0,0,0.5792713453600711,0.5743257572505513,0,1
practice,14,1.0,1.4497709000715986,1,0,0.5209585601843156,0.5430366598138994,1,1
practice,15,0.0,1.0723798000253737,1,0,0.5713062151057653,0.6071481723495469,1,1
main,1,1.0,1.5387336000567302,1,1,0.5555764354033338,0.507331683071509,0,1
main,2,0.0,1.970384099986404,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,0.0,0.9729766000527889,1,0,0.6998149658484075,0.4871891523306988,1,0
main,4,1.0,0.5788798000430688,0,0,0.6472512599993743,0.4905705231485084,1,0
main,5,1.0,0.6197292000288144,0,0,0.5705385380355457,0.3822294541142697,1,0
main,6,0.0,0.4690243999939412,0,0,0.5336879423837548,0.3999344419974107,0,1
main,7,0.0,0.456971799954772,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,0.0,1.774919499992393,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,1.0,0.754962999955751,0,0,0.5822844524130715,0.3477290484179657,1,0
main,10,0.0,1.5142952000023795,0,0,0.5277915985295425,0.3503677982391853,0,1
main,11,1.0,0.8209775999421254,0,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1.0,0.4276706000091508,1,1,0.7071876562101755,0.315027381896704,1,1
main,13,0.0,0.8781909000827,1,0,0.6583194240295823,0.3100954705115482,1,0
main,14,0.0,1.1760983999120072,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,1.0,2.3923014999600127,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,0.0,1.3711128999711946,1,0,0.7620256379026874,0.2642680407866135,1,1
main,17,1.0,1.7061765999533236,0,0,0.817794370837621,0.2288164386578578,1,0
main,18,0.0,2.0515576999168843,1,0,0.9435056276759936,0.1345313686941853,1,0
main,19,0.0,1.810892799985595,1,0,0.8804253942700598,0.1261173766957216,1,0
main,20,1.0,0.7412178999511525,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,0.0,1.765011899988167,1,1,0.9264750705152516,0.1962573691559996,1,0
main,22,1.0,1.7423821000847963,1,0,0.762212792355211,0.2408279100045875,1,1
main,23,1.0,0.7295996000757441,0,0,0.8327418190820164,0.2423763153838119,1,0
main,24,0.0,1.8896401999518275,1,0,0.8757280101649098,0.2106531472887219,1,1
main,25,0.0,3.1729215000523254,0,0,0.9013925505170036,0.2878587655588414,0,0
main,26,0.0,2.042937899939716,0,0,0.5,0.5,0,1
main,27,1.0,0.6342409999342635,0,0,0.4719828910840698,0.4796308032393948,0,0
main,28,1.0,1.3016916000051424,1,1,0.4513008603543974,0.5630810935544721,0,1
main,29,0.0,3.211818699957803,1,0,0.3446729419908692,0.5792654836571692,1,1
main,30,0.0,2.620810499996878,1,0,0.3374542895929637,0.5943212284460686,1,0
main,31,1.0,2.008854700019583,0,0,0.367445229764992,0.5801782057063045,1,0
main,32,1.0,1.7267293001059445,1,0,0.4976712494722673,0.5824852181211599,0,1
main,33,1.0,2.1396775000030175,1,1,0.3333593553523262,0.6235551808380343,1,1
main,34,0.0,2.5760545000666752,0,0,0.2416522829880249,0.6867467796027612,0,1
