mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,,,0,2,0.6048813378285252,0.5895259176684322,1,1
practice,2,0.0,1.2642944999970496,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,1.0,0.6933741000248119,1,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,1.0,1.3236163000110537,0,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,0.0,0.9200764000415802,0,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1.0,0.7801043000072241,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,0.0,0.4470860000001266,1,0,0.5299104961702631,0.5875052716684093,1,1
practice,8,1.0,1.1812892000889406,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,0.0,1.0881257000146434,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,0.0,1.2107338999630883,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,0.0,1.1871244000503791,1,1,0.5982400301327102,0.4611017175390863,1,0
practice,12,1.0,1.0457714999793095,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,0.0,0.7208079000702128,0,0,0.5792713453600711,0.5743257572505513,0,1
practice,14,0.0,0.5536688000429422,1,0,0.5209585601843156,0.5430366598138994,1,1
practice,15,0.0,2.9215338000794873,1,0,0.5713062151057653,0.6071481723495469,1,1
main,1,0.0,1.093521900009364,0,0,0.5555764354033338,0.507331683071509,0,1
main,2,1.0,1.0732802000129595,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,0.0,0.42468519997783,1,1,0.6998149658484075,0.4871891523306988,1,0
main,4,0.0,0.6021641999250278,1,0,0.6472512599993743,0.4905705231485084,1,0
main,5,1.0,0.4990102999145165,0,0,0.5705385380355457,0.3822294541142697,1,0
main,6,0.0,0.6314822999993339,0,0,0.5336879423837548,0.3999344419974107,0,1
main,7,1.0,0.9333642999408768,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,0.0,1.3301261001033708,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,0.0,1.213694799924269,1,1,0.5822844524130715,0.3477290484179657,1,0
main,10,1.0,0.6396032000193372,1,0,0.5277915985295425,0.3503677982391853,0,1
main,11,0.0,1.2730755000375211,1,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1.0,0.7740873000584543,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,0.0,0.5870513999834657,1,0,0.6583194240295823,0.3100954705115482,1,0
main,14,1.0,0.8676909999921918,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,0.0,0.5879493999527767,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,0.0,0.4488308998988941,1,1,0.7620256379026874,0.2642680407866135,1,1
main,17,1.0,0.6913728999206796,0,0,0.817794370837621,0.2288164386578578,1,0
main,18,1.0,0.3830268000019714,0,0,0.9435056276759936,0.1345313686941853,1,0
main,19,0.0,0.4697120999917388,1,0,0.8804253942700598,0.1261173766957216,1,0
main,20,0.0,0.4294041000539437,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,0.0,0.7378997999476269,1,0,0.9264750705152516,0.1962573691559996,1,0
main,22,1.0,0.8539542999351397,1,1,0.762212792355211,0.2408279100045875,1,1
main,23,1.0,0.9794985998887568,0,0,0.8327418190820164,0.2423763153838119,1,0
main,24,1.0,0.4204663999844342,1,0,0.8757280101649098,0.2106531472887219,1,1
main,25,1.0,0.9339545000111684,0,0,0.9013925505170036,0.2878587655588414,0,0
main,26,1.0,1.4534217999316752,1,0,0.5,0.5,0,1
main,27,1.0,1.1091894001001492,0,0,0.4719828910840698,0.4796308032393948,0,0
main,28,0.0,1.4336321000009775,0,0,0.4513008603543974,0.5630810935544721,0,1
main,29,1.0,0.6689159000525251,1,0,0.3446729419908692,0.5792654836571692,1,1
main,30,1.0,1.877746899961494,0,0,0.3374542895929637,0.5943212284460686,1,0
main,31,1.0,0.4338990000542253,0,0,0.367445229764992,0.5801782057063045,1,0
main,32,0.0,1.0196159000042826,0,0,0.4976712494722673,0.5824852181211599,0,1
main,33,0.0,0.9494775999337436,1,1,0.3333593553523262,0.6235551808380343,1,1
main,34,1.0,0.5064133000560105,1,0,0.2416522829880249,0.6867467796027612,0,1
main,35,0.0,0.3290895000100136,1,0,0.1954548416503445,0.6610384576384785,1,1
main,36,0.0,0.3487563000526279,0,0,0.1806539590022541,0.6858922610894085,0,1
main,37,1.0,0.5728660000022501,0,0,0.2585910413996341,0.7125668466396822,1,0
main,38,1.0,0.6408921000547707,1,0,0.3034000469783592,0.719395712538573,1,1
main,39,0.0,1.6884622999932617,1,1,0.2774123151243411,0.7497367459912953,1,1
main,40,1.0,0.4590046999510377,1,0,0.3203517709245289,0.7761823879455345,0,1
main,41,1.0,0.5618219999596477,1,0,0.2684777941551301,0.8809623695633028,0,1
main,42,1.0,0.6236583000281826,1,0,0.3346085059258523,0.8347006482472681,1,1
main,43,1.0,0.5229118999559432,1,1,0.2579254923539166,0.867215787680252,0,1
main,44,1.0,0.5251072000246495,1,0,0.4074136158677973,0.783146094047992,0,1
main,45,1.0,0.3514821000862866,1,0,0.425344217763901,0.8264381872117291,0,1
main,46,0.0,1.780704200034961,1,0,0.4662876056950817,0.8227638375474596,1,1
main,47,1.0,1.029880299931392,0,0,0.4699781861380498,0.8394255000366103,1,0
main,48,0.0,1.0506813999963924,1,1,0.509206483141894,0.7911605989847486,1,1
main,49,1.0,0.5229004999855533,1,0,0.5184084219996459,0.7727685057692465,0,1
main,50,1.0,2.022745400085114,1,0,0.5637427877650272,0.8211214224040462,0,1
main,51,1.0,0.6865206999937072,1,0,0.4766131231067463,0.8442721774128977,1,1
main,52,1.0,0.5203437999589369,1,1,0.5101631638151504,0.8759862592958275,0,1
main,53,0.0,0.5134014000650495,0,0,0.5373046120554245,0.9457038297930778,0,1
main,54,1.0,0.3514547999948263,1,0,0.5,0.5,1,1
main,55,0.0,0.7529765999643132,1,0,0.5812659852796718,0.4929527387281269,1,1
main,56,0.0,0.7413287999806926,1,0,0.5323700296768289,0.5178441520006767,1,0
main,57,1.0,0.6690639000153169,1,0,0.6332055734256198,0.5325423700274119,0,1
main,58,0.0,0.80424700002186,0,0,0.616819735713173,0.5752950281078111,0,0
main,59,1.0,1.0365838999859989,1,0,0.6207942107811124,0.5297002062549752,1,1
main,60,1.0,0.8360492000356317,0,0,0.6927991189348858,0.472623485360633,1,0
main,61,0.0,1.087619199999608,1,1,0.6307779308277921,0.5408487902231341,1,0
main,62,0.0,0.4310094000538811,1,0,0.6010610165804272,0.5629538171812336,1,1
main,63,1.0,0.7310429000062868,1,1,0.5938628279305249,0.5485335256775808,1,1
main,64,1.0,0.9074444000143558,1,0,0.5174652674776103,0.5603057809526362,1,1
main,65,1.0,0.4716276999097317,0,0,0.5903233635427309,0.4884582253153499,0,0
main,66,1.0,0.6706991998944432,0,0,0.5926870653689377,0.3838791838029327,0,0
main,67,1.0,0.3407667999854311,0,0,0.5892403132436296,0.3817475076191324,1,0
main,68,0.0,0.4641683999216184,1,0,0.7275026864529266,0.3243066927127273,1,0
main,69,1.0,0.6693369999993593,1,0,0.7980980413424485,0.3541915050790173,0,1
main,70,1.0,0.3712820000946522,0,0,0.7695153346217791,0.383505458471255,1,0
main,71,0.0,2.0493465999606997,0,0,0.6653645361105918,0.4128171778673541,0,1
main,72,0.0,0.4898234000429511,1,0,0.6073661955115576,0.4310398720744426,1,1
main,73,1.0,0.3529834999935701,0,0,0.5942397913883076,0.483238078737103,1,0
main,74,0.0,0.5073859000112861,0,0,0.5896869148914189,0.5257662349966389,0,0
main,75,1.0,0.4892339999787509,0,0,0.6425778142776175,0.4396669464203798,1,0
main,76,0.0,1.3977556999307126,1,1,0.7300274674782545,0.3957087910043121,1,1
main,77,1.0,0.8066054000519216,0,0,0.7186550196140093,0.424261688642449,0,0
main,78,0.0,0.3542089000111446,1,0,0.7305718026908747,0.4321459256890917,1,0
main,79,0.0,0.7470975000178441,0,0,0.7370942615817434,0.4307676582495907,0,1
main,80,0.0,0.8244896000251174,0,0,0.5,0.5,0,0
main,81,1.0,0.5927791999420151,0,0,0.5132840524848181,0.5293818934658765,1,0
main,82,1.0,0.4012719000456854,1,0,0.4642377213378965,0.496110214648747,0,1
main,83,1.0,1.2792111000744626,0,0,0.5602326971661055,0.4573340755356077,1,0
main,84,1.0,0.3846486000111326,0,0,0.5116863524921631,0.5780463466624218,1,0
main,85,0.0,0.4185904000187292,0,0,0.4047122332770528,0.5790790009340349,0,0
main,86,1.0,0.4516370999626815,1,0,0.3694809299222456,0.5862831269214344,0,1
main,87,1.0,0.5165076999692246,0,0,0.3225037940037636,0.6022945459428005,1,0
main,88,1.0,0.678763399948366,0,0,0.1342688090626034,0.6866723600221399,0,0
main,89,1.0,0.6021044000517577,1,0,0.1555065733328757,0.7546355228545348,0,1
main,90,1.0,0.5784830000484362,0,0,0.2830480646641918,0.7914573803464442,0,0
main,91,1.0,0.976472600013949,1,1,0.1931758696451702,0.787845018926644,0,1
main,92,1.0,0.5701330999145284,0,0,0.075350179431446,0.8234143372266621,0,0
main,93,1.0,0.5917806000215933,1,0,0.1354693859408531,0.7998908614819095,0,1
main,94,1.0,0.4544239999959245,1,0,0.2179756448755928,0.7420740771042619,0,1
main,95,0.0,0.8704377999529243,1,1,0.2232368680313753,0.6394762355012212,1,1
main,96,1.0,0.6806114999344572,1,0,0.1909316823763556,0.6701191461881759,1,1
main,97,1.0,1.3867226999718696,0,0,0.1647956976442649,0.7135014852262302,0,0
main,98,1.0,0.740932899992913,1,0,0.0587941918366612,0.739150293757189,0,1
main,99,1.0,0.6999807999236509,1,0,0.0846386055056624,0.7304036205133201,0,1
main,100,0.0,1.056671699974686,0,0,0.0958368123128416,0.7216852778566158,0,0
main,101,1.0,0.902609100099653,1,1,0.053832202433148,0.7867221324940191,1,1
main,102,0.0,0.5743195000104606,0,0,0.0,0.7611026850077649,0,1
main,103,1.0,1.4834791000466794,1,0,0.0,0.7766939332735237,0,1
main,104,1.0,0.4850814000237733,1,0,0.0,0.8195643681910253,0,1
main,105,1.0,0.4758600000059232,1,0,0.0,0.8102677501833043,0,1
main,106,1.0,0.5878914000932127,1,0,0.0,0.8203399134579676,0,1
main,107,1.0,0.4800145999761298,1,0,0.0169675199114359,0.786492443657461,0,1
main,108,1.0,0.526874199975282,0,0,0.0847207455288439,0.7365774614649012,0,0
main,109,0.0,0.5218761001015082,0,0,0.1472792841827692,0.7634197353938306,0,1
main,110,1.0,0.9235092999879272,0,0,0.2766132546992333,0.6952382846748204,1,0
main,111,0.0,0.6895589999621734,1,1,0.3348625009998416,0.7002650906230729,1,1
main,112,0.0,0.6730694000143558,1,0,0.3408510402225987,0.802727392986362,1,1
main,113,0.0,0.4071857000235468,1,1,0.3310923526091284,0.8279283283650187,1,1
main,114,0.0,0.4261412000050768,0,0,0.3195668895291143,0.8467243158131751,0,1
main,115,1.0,0.4595245000673458,1,0,0.3036410509551409,0.8318441266317846,0,1
main,116,1.0,0.3749326999532059,1,0,0.2846728085272939,0.759483115493039,0,1
main,117,1.0,0.3769568999996409,1,0,0.5,0.5,0,1
main,118,1.0,0.4599731999915093,1,0,0.4050775462133233,0.5103002713083264,0,1
main,119,1.0,0.5599447999848053,0,0,0.3977788229048323,0.4866453196994396,0,0
main,120,0.0,0.4335115000139922,1,0,0.4402277287353381,0.4760952451828555,1,0
main,121,0.0,0.5203299999702722,0,0,0.5604660542577968,0.4564459844030292,0,1
main,122,0.0,0.9650303999660536,0,0,0.706278861372574,0.4329900149760554,0,0
main,123,1.0,0.564365700003691,1,1,0.775883980754819,0.37127124175343,1,1
main,124,0.0,0.5258652999764308,0,0,0.7381789988085607,0.4373915832480214,0,1
main,125,1.0,0.4822443999582901,1,0,0.8156192203723618,0.4410317621720444,0,1
main,126,1.0,0.6087667000247166,1,1,0.7691735397146365,0.4831904832576598,0,1
main,127,0.0,0.6182810000609607,1,0,0.8168713609966983,0.4418172019739201,1,1
main,128,0.0,0.5606971000088379,1,0,0.777819424053782,0.4447617738992518,1,0
main,129,0.0,0.6361516000470147,1,0,0.7962828457389952,0.5065363777220219,1,1
main,130,0.0,0.6044150999514386,0,0,0.7596400915526681,0.4818962032828567,0,1
main,131,0.0,1.708276899997145,1,1,0.7424399300012682,0.5156737339489454,1,1
main,132,1.0,0.4344032999360934,0,0,0.7991952762845126,0.4763011458198065,1,0
main,133,0.0,0.7497774999355897,0,0,0.8334587465262288,0.4534083918931569,0,0
main,134,0.0,0.3418434000341221,1,0,0.8023429610740139,0.4120443982203061,1,0
main,135,0.0,0.272308100014925,1,0,0.7304231152320987,0.4000140753226167,1,0
main,136,1.0,0.5850371000124142,0,0,0.5,0.5,1,0
main,137,0.0,0.3274357001064345,1,0,0.5632269661580044,0.4582072367472519,1,1
main,138,0.0,0.3477382999844849,1,0,0.5397618659074201,0.4727143084213266,1,1
main,139,1.0,0.3103989999508485,0,0,0.5883167931630358,0.4246222750442037,1,0
main,140,1.0,0.4848137999651953,0,0,0.6357700369182794,0.3722268587558095,1,0
main,141,1.0,0.284204899915494,1,1,0.7016731179032693,0.2883669358680485,1,1
main,142,1.0,0.4748657000018284,0,0,0.7861997667887348,0.2924002481299416,1,0
main,143,0.0,2.0201988000189885,1,0,0.8015589141339458,0.2780680537050812,1,0
main,144,0.0,0.5286144999554381,0,0,0.7118255919024026,0.3335638556049117,0,1
main,145,1.0,0.3141629000892862,0,0,0.8365526611439688,0.2429065236755094,1,0
main,146,1.0,0.4479703999822959,0,0,0.93136678309911,0.2409242629929413,1,0
main,147,0.0,0.5168074000393972,1,1,0.9262581657632392,0.2976323399232927,1,0
main,148,0.0,1.2261299999663606,1,0,0.9125665794979596,0.2215157953650107,1,1
main,149,0.0,0.491128999972716,1,0,0.990241433126796,0.2017769233021376,1,0
main,150,0.0,0.5217186000663787,1,0,0.9627317959522634,0.1730363305431298,1,0
main,151,1.0,1.022681999951601,0,0,0.9217554261949196,0.1547399493827705,0,0
main,152,0.0,0.4524174999678507,1,0,1.0,0.1646721788086715,1,0
