mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,1,4.586838749994058,1,0,0.6048813378285252,0.5895259176684322,1,1
practice,2,1,3.278090499981772,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,0,2.224039500026265,0,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,0,4.449245166673791,1,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,1,1.0061967916844878,1,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1,1.0159036249970086,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,1,1.0076514166721608,1,1,0.5299104961702631,0.5875052716684093,1,1
practice,8,0,1.12390770833008,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,1,1.2381184166588355,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,1,0.6756202916731127,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,1,1.9062279166828375,0,0,0.5982400301327102,0.4611017175390863,1,0
practice,12,1,2.5592023333301768,0,0,0.5700000000000001,0.5700000000000001,1,0
practice,13,1,2.073307999991812,1,0,0.5792713453600711,0.5743257572505513,0,1
practice,14,1,1.103054916660767,1,1,0.5209585601843156,0.5430366598138994,1,1
practice,15,0,2.2579756666673347,1,0,0.5713062151057653,0.6071481723495469,1,1
main,1,0,4.0003688333090395,0,0,0.5555764354033338,0.507331683071509,0,1
main,2,0,0.9313317916821688,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,0,0.761496208346216,1,1,0.6998149658484075,0.4871891523306988,1,0
main,4,0,2.697207499993965,1,0,0.6472512599993743,0.4905705231485084,1,0
main,5,1,2.285244333324954,0,0,0.5705385380355457,0.3822294541142697,1,0
main,6,1,0.686753249989124,1,0,0.5336879423837548,0.3999344419974107,0,1
main,7,1,1.0436215416702908,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,1,0.7628568749933038,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,1,1.3939314583549276,0,0,0.5822844524130715,0.3477290484179657,1,0
main,10,0,2.5222356666636188,0,0,0.5277915985295425,0.3503677982391853,0,1
main,11,1,0.4954977916495409,0,0,0.6220985467078743,0.3741504047945457,1,0
main,12,0,0.4281757499848027,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,1,1.2233386666630395,0,0,0.6583194240295823,0.3100954705115482,1,0
main,14,0,0.9426275833393447,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,0,0.7129993749840651,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,0,0.4979378750140313,1,0,0.7620256379026874,0.2642680407866135,1,1
main,17,0,1.9252752916654572,1,1,0.817794370837621,0.2288164386578578,1,0
main,18,1,0.6460987083264627,0,0,0.9435056276759936,0.1345313686941853,1,0
main,19,1,0.6879319583240431,0,0,0.8804253942700598,0.1261173766957216,1,0
main,20,0,0.4993877916713245,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,0,0.6037106666772161,1,0,0.9264750705152516,0.1962573691559996,1,0
main,22,1,0.6183496250014286,1,0,0.762212792355211,0.2408279100045875,1,1
main,23,0,0.7785071249818429,1,1,0.8327418190820164,0.2423763153838119,1,0
main,24,0,1.1903699166723527,1,0,0.8757280101649098,0.2106531472887219,1,1
main,25,1,1.1345639583305456,0,0,0.9013925505170036,0.2878587655588414,0,0
main,26,1,0.684469583327882,1,0,0.5,0.5,0,1
main,27,0,0.8099167500040494,0,0,0.4719828910840698,0.4796308032393948,0,0
main,28,1,0.6077982083370443,1,0,0.4513008603543974,0.5630810935544721,0,1
main,29,0,0.583621999976458,1,1,0.3446729419908692,0.5792654836571692,1,1
main,30,1,3.510742124984972,0,0,0.3374542895929637,0.5943212284460686,1,0
main,31,0,2.4210196250060108,1,0,0.367445229764992,0.5801782057063045,1,0
main,32,0,2.160522124991985,0,0,0.4976712494722673,0.5824852181211599,0,1
main,33,1,1.8138134999899194,1,0,0.3333593553523262,0.6235551808380343,1,1
main,34,1,1.3508881249872502,1,0,0.2416522829880249,0.6867467796027612,0,1
main,35,1,1.2604710000159685,1,1,0.1954548416503445,0.6610384576384785,1,1
main,36,1,1.784265416674316,1,0,0.1806539590022541,0.6858922610894085,0,1
main,37,0,3.0934018333500717,1,0,0.2585910413996341,0.7125668466396822,1,0
main,38,0,3.4437086250109132,1,0,0.3034000469783592,0.719395712538573,1,1
main,39,0,1.653524749999633,1,1,0.2774123151243411,0.7497367459912953,1,1
main,40,0,1.3116652499884367,0,0,0.3203517709245289,0.7761823879455345,0,1
main,41,1,1.8219781250227243,1,0,0.2684777941551301,0.8809623695633028,0,1
main,42,0,0.7073164583125617,1,0,0.3346085059258523,0.8347006482472681,1,1
main,43,0,0.8527816250280011,0,0,0.2579254923539166,0.867215787680252,0,1
main,44,0,1.727635499992175,0,0,0.4074136158677973,0.783146094047992,0,1
main,45,0,2.953937083337223,0,0,0.425344217763901,0.8264381872117291,0,1
main,46,1,0.7560727083473466,1,0,0.4662876056950817,0.8227638375474596,1,1
main,47,1,2.685687166667776,0,0,0.4699781861380498,0.8394255000366103,1,0
main,48,0,1.0492360833159182,1,1,0.509206483141894,0.7911605989847486,1,1
main,49,0,3.82927570832544,0,0,0.5184084219996459,0.7727685057692465,0,1
main,50,1,1.8764440416707657,1,0,0.5637427877650272,0.8211214224040462,0,1
main,51,1,1.9704378333408386,1,0,0.4766131231067463,0.8442721774128977,1,1
main,52,0,1.3631714583316352,0,0,0.5101631638151504,0.8759862592958275,0,1
main,53,1,2.789669916674029,1,0,0.5373046120554245,0.9457038297930778,0,1
main,54,1,2.154992833355209,1,1,0.5,0.5,1,1
main,55,0,0.6890267916605808,1,0,0.5812659852796718,0.4929527387281269,1,1
