mode,trial,choice,reaction_time,reward,condition,reward_prob_1,reward_prob_2,payoff_1,payoff_2
practice,1,1,4.011749799999961,1,0,0.6048813378285252,0.5895259176684322,1,1
practice,2,0,3.659153500000002,0,0,0.6450662699958258,0.532447233773351,0,0
practice,3,1,3.293647299999975,1,0,0.6544730304236281,0.4820174398686927,0,1
practice,4,1,3.4031969999998637,0,0,0.6295070273466354,0.4252397541511419,1,0
practice,5,0,1.654133100000081,0,0,0.5679421023416429,0.4404499769727866,0,1
practice,6,1,3.0876731000000746,0,0,0.5057265612503707,0.4767937004162516,1,0
practice,7,,,0,2,0.5299104961702631,0.5875052716684093,1,1
practice,8,1,0.6836256000001413,1,0,0.4030939498648241,0.6912719207033811,1,1
practice,9,1,1.157050799999979,0,0,0.4098576530717423,0.703002110217567,0,0
practice,10,1,0.622167200000149,0,0,0.4852593686872998,0.6133538421122819,0,0
practice,11,1,0.6836278000000675,0,0,0.5982400301327102,0.4611017175390863,1,0
practice,12,0,1.0991291000000274,1,1,0.5700000000000001,0.5700000000000001,1,0
practice,13,1,1.6576439000000391,1,0,0.5792713453600711,0.5743257572505513,0,1
practice,14,0,0.6242640999998912,1,0,0.5209585601843156,0.5430366598138994,1,1
practice,15,0,0.8752665000001798,1,1,0.5713062151057653,0.6071481723495469,1,1
main,1,1,1.976646399999936,1,0,0.5555764354033338,0.507331683071509,0,1
main,2,1,0.8510271000000103,0,0,0.6173516061429684,0.4722098382621827,0,0
main,3,1,1.386193800000001,0,0,0.6998149658484075,0.4871891523306988,1,0
main,4,1,2.67703100000017,0,0,0.6472512599993743,0.4905705231485084,1,0
main,5,0,0.7216314000002058,1,1,0.5705385380355457,0.3822294541142697,1,0
main,6,1,1.313461400000051,1,0,0.5336879423837548,0.3999344419974107,0,1
main,7,1,1.0010346999997637,0,0,0.6766626914996801,0.3494014769954491,0,0
main,8,0,0.6254917999999634,0,0,0.5746108049304197,0.3275104908367029,0,0
main,9,0,0.5409362000000328,1,0,0.5822844524130715,0.3477290484179657,1,0
main,10,0,1.462141700000302,0,0,0.5277915985295425,0.3503677982391853,0,1
main,11,0,0.5594061000001602,1,0,0.6220985467078743,0.3741504047945457,1,0
main,12,1,0.8800559999999678,1,0,0.7071876562101755,0.315027381896704,1,1
main,13,1,1.0838158999999905,0,0,0.6583194240295823,0.3100954705115482,1,0
main,14,1,3.850412100000085,0,0,0.7150983687115405,0.2655892433604397,0,0
main,15,0,1.5721622000000934,0,0,0.7937841733878638,0.1978801497946095,0,0
main,16,1,0.7289050999997926,1,1,0.7620256379026874,0.2642680407866135,1,1
main,17,0,2.7609238999998524,1,0,0.817794370837621,0.2288164386578578,1,0
main,18,0,1.1338964999999916,1,0,0.9435056276759936,0.1345313686941853,1,0
main,19,1,1.798078599999826,0,0,0.8804253942700598,0.1261173766957216,1,0
main,20,1,2.3079633000002104,0,0,0.8814141990220901,0.1677151624540507,0,0
main,21,0,2.504195500000151,1,1,0.9264750705152516,0.1962573691559996,1,0
main,22,1,1.3872102999998788,1,0,0.762212792355211,0.2408279100045875,1,1
main,23,0,2.8929023999999117,1,0,0.8327418190820164,0.2423763153838119,1,0
main,24,0,1.2936488000000281,1,0,0.8757280101649098,0.2106531472887219,1,1
main,25,0,2.5993835999997827,0,0,0.9013925505170036,0.2878587655588414,0,0
main,26,1,2.3200246999999763,1,1,0.5,0.5,0,1
main,27,0,3.6330018000003292,0,0,0.4719828910840698,0.4796308032393948,0,0
main,28,0,4.757911799999874,0,0,0.4513008603543974,0.5630810935544721,0,1
main,29,1,0.8813148999997793,1,0,0.3446729419908692,0.5792654836571692,1,1
main,30,1,2.6399931999999353,0,0,0.3374542895929637,0.5943212284460686,1,0
main,31,0,1.1540178000000196,1,0,0.367445229764992,0.5801782057063045,1,0
main,32,1,0.7914584000000104,1,0,0.4976712494722673,0.5824852181211599,0,1
