trial,mu_1,mu_2,payoff_1,payoff_2
1,0.7037062296434238,0.5915341259879832,1,1
2,0.7933641005085679,0.5809528165882272,1,0
3,0.7624984452128205,0.6481846487620336,1,1
4,0.7403600921803971,0.660352342814598,1,1
5,0.7214530125770212,0.6781174063268769,0,1
6,0.7013828715827477,0.7820762871783575,1,1
7,0.6938346995965398,0.7150416997693386,0,0
8,0.7173310441904938,0.6986517066236522,1,1
9,0.7669080328876223,0.6932381841771118,1,1
10,0.7499208641229271,0.6248378623419238,0,1
11,0.7580891484931823,0.6289335175836117,1,1
12,0.6697366406145425,0.6325740504058347,0,1
13,0.6731074258801473,0.6450628986153162,1,1
14,0.7891824016439692,0.6481333948408169,1,0
15,0.5,0.5,0,1
16,0.5547098021694576,0.5103097487616874,0,0
17,0.5947303962857078,0.47570082570897987,1,1
18,0.713772647515211,0.39195349499786325,0,1
19,0.7674590736635059,0.4221719564997566,1,0
20,0.7239285081896932,0.41349168945936626,1,0
21,0.7630660798360259,0.4533271863242145,1,0
22,0.7137504211714454,0.5287644418642402,1,1
23,0.6455302136746672,0.5771440496892246,0,1
24,0.696677492354517,0.6111719412936846,0,1
25,0.5,0.5,0,0
26,0.4979291509181145,0.5404993794549742,0,1
27,0.5158956717429808,0.4638853336159399,1,0
28,0.438480508031632,0.44605850602643804,0,1
29,0.47836482400989305,0.42096025285202526,0,1
30,0.41949820967848495,0.39874796977285054,1,0
31,0.4016247831023568,0.4870079986189502,0,0
32,0.46033428119518305,0.4510655712448467,0,0
33,0.42901314053167605,0.46565369109107146,1,0
34,0.47049237559851115,0.48101363928232327,1,1
35,0.47834534245538923,0.4251475883365472,0,0
36,0.5207522668432158,0.37869065026549137,1,0
37,0.5332617904044775,0.400223686519093,1,1
38,0.5662409401463091,0.44665011389640824,1,0
39,0.6003115985013524,0.49106008117415534,1,1
40,0.5807955907731684,0.4719888315783082,0,0
41,0.6845152378119108,0.4486249654615482,0,0
42,0.6902578873950853,0.4255286759578788,1,0
43,0.6619093486738651,0.4490482449641986,1,0
44,0.6117118704701896,0.548180825630168,1,1
45,0.7324760091436674,0.5267705161447283,1,1
46,0.6978302360467962,0.5075237684711695,1,0
47,0.5665886550927723,0.47554291563593404,0,0
48,0.5969511740951471,0.50770885757887,1,0
49,0.6367122076352653,0.4917922725195957,0,0
50,0.6566423682395862,0.4997115469804956,1,1
51,0.5911822208583734,0.4959025252058189,0,1
52,0.5784832387854782,0.41142123150558657,1,1
53,0.5094676577123467,0.5374506243199647,0,1
54,0.5,0.5,0,1
55,0.48425565763491124,0.5282350303206097,0,0
56,0.504395245001891,0.5736704756216237,0,1
57,0.4429012632337038,0.6078904098781794,1,0
58,0.3239521696988327,0.6748904316792297,1,1
59,0.2679803752319054,0.7045654982885523,0,1
60,0.20785985108809296,0.6624253883036401,0,1
61,0.16927204065974746,0.6978694602279009,0,0
62,0.16437811262313845,0.7204204397154033,0,1
63,0.2722561781777851,0.7160344204486284,0,1
64,0.412022989673258,0.6417169839860797,0,1
65,0.460197176914211,0.6491950569853897,0,1
66,0.5289496864934115,0.6356218273639668,0,1
67,0.5,0.5,1,0
68,0.4548666317414475,0.4936058681616598,0,0
69,0.42512492139568253,0.4898593045122657,0,0
70,0.4367822511716702,0.529246000133483,0,1
71,0.3927237793449107,0.5886629441523672,0,1
72,0.3098068716184844,0.5453339936220987,1,0
73,0.22058312985757844,0.5633483584576059,1,1
74,0.24690293347756348,0.5168268667440753,1,1
75,0.3235862136880586,0.5423119889257354,0,0
76,0.3957742976731007,0.5757160010972516,0,1
77,0.325945315040931,0.6470779464073758,0,1
78,0.2775857250341969,0.6902560556578347,0,1
79,0.21752103638819653,0.5999289666908371,0,1
80,0.2545068557560711,0.5347262722386416,0,1
81,0.3480473108750778,0.5010348137120804,1,1
82,0.34611431484528504,0.5260127574833168,0,1
83,0.4007247152927077,0.4909707605684669,0,1
84,0.5684832106618001,0.4790645042684174,1,1
85,0.5756706855370369,0.5787429223650183,0,1
86,0.591591131425028,0.5882534514949108,1,1
87,0.5387436148832796,0.6256411210708088,0,0
88,0.5045641063640732,0.6417949336056125,1,1
89,0.43152472134224423,0.5928684253067263,1,0
90,0.43429667705489144,0.5474747127195931,0,1
91,0.30799145160429864,0.6461538018341042,0,1
92,0.41249634768187643,0.6121729157611183,0,1
93,0.24336420194227706,0.7087914972775586,0,0
94,0.342688706373962,0.6615967402522025,1,1
95,0.5,0.5,1,1
96,0.564853410348901,0.4461411783685662,1,1
97,0.5113515667470213,0.5158440286527647,0,0
98,0.47901662326049543,0.4826523908290995,1,1
99,0.6011764181577239,0.37724304872753633,0,0
100,0.6844787256416965,0.33564921189478103,1,1
101,0.6470767885151002,0.3963458365026961,0,0
102,0.6327548592744772,0.3982053111562883,1,1
103,0.6915982475486327,0.30596859259892367,1,0
104,0.6905905963531642,0.4265379663285205,0,0
105,0.6336197327424817,0.43890293734327274,1,0
106,0.4958966163155942,0.37638449559442344,0,0
107,0.6088938586862642,0.32947153207797586,1,0
108,0.5650580240490618,0.3719262887296847,0,1
109,0.6454634500192392,0.3751758600907472,1,0
110,0.5973182945102907,0.3923656083646985,1,1
111,0.6096825991834054,0.39001935289635914,0,0
112,0.5154458238747089,0.4958342649401003,1,0
113,0.4924266203129333,0.40699287564387926,0,0
114,0.46257951539096265,0.38049015290799293,0,0
115,0.4375354712127315,0.40286344441327665,0,1
116,0.5229993099009284,0.31450461171862715,0,1
117,0.583482151361835,0.32335394922852073,0,0
118,0.5869397228760096,0.4016119322439081,1,0
119,0.5828447309967112,0.41956731848062506,1,1
120,0.49559561191802504,0.4542875158228664,0,0
121,0.47787193847284215,0.47359269726395997,1,0
122,0.441795054162531,0.4961987239195034,1,1
123,0.30690225400468696,0.5685251139683936,1,0
124,0.24967514265790083,0.5149105065034913,0,0
125,0.1921425421132829,0.5778085282957258,1,0
126,0.5,0.5,0,1
127,0.5693926483332805,0.4854724464537509,1,0
128,0.535750567016543,0.4405651665497074,0,0
129,0.4607268794719276,0.4854636087419963,1,0
130,0.46356971922423856,0.4614887512372668,0,0
131,0.49436086356734493,0.44287270091266345,1,0
132,0.412998127950415,0.49607490859875986,0,0
133,0.42911804778314566,0.5505805691433093,1,1
134,0.3914014570771833,0.6101928023186849,1,0
135,0.343210377805211,0.6624924410000826,0,1
136,0.3621188656706983,0.6857030057686676,1,1
137,0.37571523516463373,0.6369180312697632,0,1
138,0.37690164967133405,0.5695990796587007,1,1
139,0.36793969283613187,0.6413337616162625,0,0
140,0.29054988640840224,0.6070481988567268,0,0
141,0.1735857157222615,0.6993190559980575,0,1
142,0.23049656416987613,0.7529472315158574,0,0
143,0.2015362309641623,0.7494664415174573,0,1
144,0.1594924835120965,0.7764985819634331,0,1
145,0.031843230162378694,0.8183304627950004,0,1
146,0.15940093329145202,0.7658299454972695,0,1
147,0.1502352863795003,0.8010636774703251,1,1
148,0.11128821054134432,0.7648343287387869,0,1
149,0.07550976994105134,0.7910395013392207,0,1
150,0.5,0.5,0,0
151,0.53721483143708,0.5298700149992254,0,0
152,0.6779671185773424,0.5429649932687656,1,1
153,0.6491054203565798,0.6171147800054739,1,0
154,0.6225674223873623,0.6105500814390962,0,0
155,0.6417267228657668,0.6002903863473535,0,0
156,0.6189660843479656,0.5139279548209517,0,1
157,0.75001328407976,0.5452483639847729,1,1
158,0.6772415732123411,0.5918431787444294,1,1
159,0.7455642043990834,0.5414787633632204,1,0
160,0.7420501236542547,0.5026360047187236,1,0
161,0.7606627984689718,0.4770941814232405,1,1
162,0.7125381540593482,0.5057086404104821,1,0
163,0.6749228943934227,0.5926387198756585,1,0
164,0.7621423512712798,0.538865929373737,0,0
165,0.645147742517798,0.5039092645319257,1,0
166,0.5236501126174918,0.5066151201790544,1,0
167,0.5728308503967127,0.5197343505546705,1,1
168,0.5796369653076809,0.5141910615321796,1,1
169,0.684212668416434,0.5671654433141904,0,0
170,0.6824173316699707,0.5186297919863134,1,1
171,0.5,0.5,1,0
172,0.4843752900052296,0.4409467726878473,0,0
173,0.5381888309626377,0.5090515501801044,0,0
174,0.4755881828732059,0.5872381899060215,0,1
175,0.4147821208421211,0.575933295884114,0,0
176,0.32434083436820244,0.6397447305348879,0,1
177,0.3496571817777146,0.5387972216489558,0,0
178,0.2514042831537391,0.5565048010380155,1,1
179,0.30629001864935834,0.5305813996489988,1,0
