trial,mu_1,mu_2,payoff_1,payoff_2
1,0.47778403666796465,0.5450051783352385,1,1
2,0.4782101683399517,0.5947235243665306,1,0
3,0.4561422074899488,0.5458774460396275,0,0
4,0.48458863164923116,0.48079756526186396,1,0
5,0.5097646193750837,0.48953976039699915,0,1
6,0.5342836202883376,0.4537920609159507,0,1
7,0.57076264082927,0.5118544696108646,1,1
8,0.6357236264929877,0.4517024575854314,1,0
9,0.6371147958664789,0.47382732357072904,1,1
10,0.6630281256645983,0.46472305264823877,1,0
11,0.576042672909774,0.4590481986417668,1,1
12,0.6071294912762631,0.479301484044167,0,1
13,0.6762407428760187,0.42878292037692367,1,0
14,0.6998370705925044,0.4787939571895109,1,1
15,0.6092063275483217,0.4349523477867321,1,0
16,0.5660039601639856,0.4291993090660954,1,0
17,0.5586238129681879,0.43646529486724095,0,1
18,0.46487636444781244,0.42492039030898554,0,1
19,0.494080085824259,0.3906558139503896,1,1
20,0.36656256734688153,0.4885044320973441,0,0
21,0.3679673727217148,0.4721676600337107,1,0
22,0.35848853770620226,0.4910626434334401,0,1
23,0.41425990171004645,0.4896568686119407,0,1
24,0.4623045330807543,0.5179108111097693,0,0
25,0.4935852144810202,0.5522351610142909,1,0
26,0.473794962579024,0.5906096140320094,1,0
27,0.5066251025232388,0.5668233771028075,0,0
28,0.42222462990782467,0.6544182385910987,1,1
29,0.3996768803573879,0.6101957988007598,1,0
30,0.3860847385225173,0.5857848403264098,0,0
31,0.3044111362828411,0.5564496476726094,0,1
32,0.3070307111149391,0.6050001213805823,0,1
33,0.5,0.5,0,1
34,0.5584989669809824,0.4988061411757897,0,0
35,0.48143688790878214,0.5246144243645037,1,0
36,0.477969161576178,0.5040136025117379,1,0
37,0.44014365722512777,0.5511375159827472,1,1
38,0.41182605734976996,0.6198629244903271,0,1
39,0.5036112497675086,0.561430314274554,1,1
40,0.6326939341575873,0.5510780436721364,0,1
41,0.7486108961436218,0.42894271512694293,1,0
42,0.7425908829416267,0.4383171564976847,0,0
43,0.7210268361460943,0.3930240591530107,1,0
44,0.6779364573092432,0.4446422148229072,0,0
45,0.6167010204972122,0.4722867999034298,0,1
46,0.6411493340052397,0.4676717628859703,1,1
47,0.7277447039032948,0.432068391240244,1,0
48,0.7011867410521977,0.4946605903181029,0,0
49,0.6451570856358327,0.4699060977682331,1,0
50,0.7182798111653114,0.482123585166503,1,1
51,0.7642337980412774,0.38513061039128543,1,0
52,0.6435275034119118,0.40099567259151847,0,0
53,0.6171479930365166,0.3692076615242974,1,1
54,0.6042713344327983,0.3221815002867789,1,0
55,0.6152114361871905,0.3649745979438718,1,1
56,0.50562271529972,0.41897133782386486,0,1
57,0.45347353829745823,0.4732728352280251,0,1
58,0.4871003852191652,0.4301796553522701,1,0
59,0.48011461284047724,0.5015344933779269,1,0
60,0.32500187695026056,0.5647342728992185,1,1
61,0.20492084356015122,0.5711584844852533,1,0
62,0.16438200370783945,0.5876127780503059,0,0
63,0.5,0.5,0,1
64,0.4007322017838389,0.5031102326413537,0,0
65,0.370060524907841,0.5099841878822511,0,1
66,0.33852424166920336,0.5052031890200118,0,1
67,0.2612357896904086,0.5329802574470971,0,0
68,0.23027850140875167,0.6313779519895621,0,1
69,0.2687887580441941,0.654692629329783,1,1
70,0.3844032477390912,0.6352687469013787,1,0
71,0.5158542722169255,0.673129272132643,1,1
72,0.45569695890849804,0.644878949318343,0,1
73,0.45515110920487983,0.6245597938781926,1,1
74,0.424801174697462,0.6849905959513781,0,1
75,0.40248771901516667,0.6596246195319662,0,1
76,0.35470826947458717,0.7314506807105168,1,0
77,0.32227339783558273,0.7643337287837695,0,1
78,0.27594608250346725,0.877674596924643,0,1
79,0.24053475688813514,0.8794866018883063,0,1
80,0.18306563459786412,0.908170581880223,0,0
81,0.19358950678506642,0.8553225373607933,0,1
82,0.14454732277156096,0.8554877462408296,0,1
83,0.14483279270139146,0.8972973822308433,0,1
84,0.08529664657202024,0.9024262475363427,1,1
85,0.07223087716283612,0.854583478423195,0,1
86,0.19761745635950267,0.7944104437074317,0,1
87,0.2192074109488315,0.7249699481701816,0,0
88,0.1721595497512777,0.7070884063403969,0,1
89,0.5,0.5,0,1
90,0.43199636978278,0.5549082485746338,0,0
91,0.43228943726798497,0.5579934321521842,0,0
92,0.3756617033384636,0.5938781821949703,0,1
93,0.461750330625426,0.5766498527918024,1,0
94,0.5105063255046475,0.4578238851629679,1,0
95,0.3978418688897459,0.5364939590904565,0,0
96,0.3549853576502393,0.5287842764421518,1,1
97,0.3934204396157938,0.4778084410827551,1,0
98,0.41897203949341166,0.45372766167635936,0,0
99,0.5003652993206134,0.4548315372619744,0,1
100,0.6083506160512975,0.3767962115401417,1,0
101,0.7212807837788463,0.34373890154556336,1,0
102,0.8178370523379423,0.33172089325169934,1,1
103,0.8248817495994278,0.30024339863776983,1,0
104,0.8194348303113619,0.3507818821035934,1,1
105,0.7969776662768429,0.3640621101140752,1,0
106,0.7199532642469105,0.417044677116088,1,1
107,0.7507231796128446,0.46944122634760316,1,0
108,0.8192856840577372,0.34699649039429725,1,0
109,0.8253322447983564,0.28895873277699746,0,0
110,0.846566641954275,0.3316074322081168,1,0
111,0.9390006644646005,0.31343976017125075,1,0
112,0.8570941491610601,0.2996578820338284,0,0
113,0.9168921063909158,0.2871719772181122,1,0
114,0.8859140798070704,0.3540027285438154,1,1
115,0.9660166212304728,0.3816379668734917,1,0
116,0.9555034146162715,0.3896093158286315,1,1
117,0.5,0.5,0,0
118,0.5247648949482475,0.5482213652408603,0,1
119,0.4801787210635609,0.5382701816070239,1,1
120,0.542803526037229,0.4763897102719445,1,1
121,0.556267753986851,0.4693960414619421,1,1
122,0.7244930450609426,0.34001032437062567,0,0
123,0.7218627995388571,0.3472520094237264,0,0
124,0.7702057860966416,0.31859828164741505,1,0
125,0.8370837590483652,0.23236036085044687,1,0
126,0.8539537342749519,0.26210470245920303,1,1
127,0.8430660558180976,0.27330391932342624,1,0
128,0.8448143996800964,0.2798443502495605,1,0
129,0.7301842242694352,0.3217756224690629,1,1
130,0.5869402859685812,0.4965820165580098,0,1
131,0.5963089032506645,0.46559710373609065,0,0
132,0.4974248630860213,0.474413898454758,1,1
133,0.46514221483693985,0.49942010754012733,1,0
134,0.49618307213263585,0.5070176858433192,1,0
135,0.5492131785161678,0.48436664098486126,1,1
136,0.6111595138821821,0.5301169537767575,1,1
137,0.5267718606544477,0.5253246346815551,1,0
138,0.5010178887836181,0.48902539997716576,1,0
139,0.5070539047036888,0.48310541866353507,1,0
140,0.5201190433421775,0.5098406500899741,0,1
141,0.44645501821637357,0.5757247121996154,1,1
142,0.40610153906355095,0.5088486347182026,0,0
143,0.3963500030379258,0.5404508881377622,0,0
144,0.37322223106577485,0.5405214804869093,1,0
145,0.4776241378174142,0.43984834423801844,0,1
146,0.5184817098902222,0.37595272706253713,1,0
147,0.5487932687672521,0.2996366127058694,1,0
148,0.6782719361858895,0.28671002417636854,0,0
149,0.6806976900303815,0.30404825990770845,1,0
150,0.6044968795108825,0.30077805473048824,1,0
151,0.8153708534046935,0.29627118375087547,1,0
152,0.6914380077943902,0.3472492396448343,1,1
153,0.6033342797016066,0.34341833375313835,1,1
154,0.574735821633815,0.3737469815398306,1,0
155,0.5276106074120127,0.3420892823481802,0,1
156,0.5405289698174318,0.33917192980084104,0,0
157,0.5667316337356815,0.33753942853432534,1,1
158,0.4266926672447148,0.42357584997997805,0,1
159,0.5274656335921193,0.3864942062250384,1,0
160,0.5267306335064448,0.3303503477086249,1,1
161,0.5,0.5,0,1
162,0.45824442670680676,0.5598724580841856,1,1
163,0.4420305726000843,0.5623611030813704,1,0
164,0.3962819335569437,0.6398711751570217,0,0
165,0.4531584602972189,0.6610940206356424,0,1
166,0.40670529503873526,0.6630342676606094,1,0
167,0.4671260712009752,0.6843416005553609,0,0
168,0.5565159763057445,0.6387151474371682,1,0
169,0.51272941605562,0.7221310797341713,0,1
170,0.5231158910059084,0.7022471184323761,0,1
171,0.44392016406194984,0.7150509582057972,0,0
172,0.45866374415580297,0.6816384250621957,0,0
173,0.5620815684564577,0.7258444761720002,1,1
174,0.5424366220128887,0.732073783601428,0,1
175,0.6626531376109368,0.6259490159928711,1,1
176,0.5721841657420156,0.6719994333034847,1,0
177,0.7007757257770764,0.5880754083561137,0,1
178,0.5958985611269264,0.6181434871467377,1,1
179,0.5682640346293317,0.6136857605734792,0,1
180,0.4473459586494254,0.6507122861753346,0,1
181,0.4488167559117945,0.5894222515316703,0,0
182,0.4361810918197353,0.6288028253855829,1,1
183,0.5227613109427748,0.5918724485460648,1,1
184,0.6175413651956638,0.5130631091668716,0,1
185,0.5,0.5,0,0
186,0.48713783974164804,0.5490426904971576,0,0
187,0.4758370979254867,0.5481240702418526,0,0
188,0.5241693055587501,0.5819177510998446,0,1
189,0.6499372808284818,0.46857877162933864,0,0
190,0.5224941881386072,0.5475075970646113,1,1
191,0.5452098328023085,0.5614645870404502,1,0
192,0.5232314377236327,0.5628648772254065,1,0
193,0.5099466228451367,0.5460994701478692,1,1
194,0.477556155697102,0.4954174786261225,0,0
195,0.4465727834515493,0.49784843896737757,1,1
196,0.44260302578838223,0.5831699354368965,0,1
197,0.4529906530017824,0.6009019976878526,0,1
198,0.4776800626694335,0.5522264968318237,0,0
199,0.5055698152575374,0.5570692119414166,1,0
200,0.4222333426856967,0.6187274196017152,0,0
