trial,mu_1,mu_2,payoff_1,payoff_2
1,0.5326880250138685,0.47780338717821097,1,0
2,0.5815158264307033,0.4003318979842295,0,0
3,0.6376341771146808,0.4577330933892031,0,0
4,0.6167029648888107,0.4333261323322748,1,0
5,0.5897053499200634,0.4219594320832768,1,0
6,0.6778944420426817,0.33706868496090475,1,1
7,0.6168806392439077,0.39284342819177664,1,0
8,0.6289100930040267,0.40642936985518435,1,0
9,0.6497086786713698,0.3049811918571955,1,1
10,0.714861982559665,0.3295916846667684,1,1
11,0.7512525765430093,0.3153622115117047,0,1
12,0.7229274150431482,0.36442421862580976,1,1
13,0.6703704175769387,0.43241930899079106,0,0
14,0.7463476184216278,0.3942663407519505,1,0
15,0.7547397838571953,0.39077462295555265,1,1
16,0.7269141176667399,0.38243510678984044,1,1
17,0.7363337472183586,0.36720714114028763,1,0
18,0.7293736125662789,0.3490795376471619,1,0
19,0.6878255075419188,0.36450699802993386,1,0
20,0.7352798726962385,0.36433570939307036,1,0
21,0.6700198367969286,0.4292254250609513,1,0
22,0.6223583255944366,0.44253395238136833,1,1
23,0.5,0.5,1,0
24,0.398059290651641,0.5340710791066484,0,1
25,0.3140176731840031,0.5643525291411239,0,0
26,0.24286744782865521,0.5451783201738756,0,0
27,0.12929490519637354,0.6004546525656581,0,0
28,0.0002621838972821089,0.633514878128971,0,0
29,0.0,0.7031976440948462,0,1
30,0.11389735770897301,0.7126948855899551,0,1
31,0.21576841384667197,0.730229465641285,0,1
32,0.19930172374799196,0.7903898160121555,0,1
33,0.245655231408247,0.7172704814079076,0,1
34,0.3015890375205009,0.7122199219089367,0,1
35,0.23217122341923785,0.6972646980100878,0,1
36,0.25886305115435526,0.7215361561181105,0,1
37,0.3354540120727257,0.7065130051346082,0,0
38,0.3034401776661536,0.7277203945684682,0,0
39,0.3179633802559945,0.7304616922348526,1,0
40,0.37915306504367413,0.7182403248350733,0,1
41,0.32753401864079873,0.7588146989264734,0,1
42,0.24177699058722257,0.710250906199183,1,1
43,0.2169105393787756,0.753518396053806,0,1
44,0.5,0.5,1,1
45,0.5468802105879486,0.48100991139942595,1,1
46,0.5221373702761728,0.46840369877554894,0,1
47,0.5167402581141599,0.4638579530082661,1,1
48,0.5279834201208875,0.4623941938779285,1,0
49,0.5606706613411202,0.46461364037066394,1,1
50,0.6136404084157657,0.477722262102456,1,1
51,0.6402813032077105,0.4919607977001224,1,0
52,0.6813684023107408,0.5582848620824554,0,1
53,0.6159099484998259,0.5793415823080256,0,0
54,0.5686398343383654,0.6556908774861318,1,1
55,0.6216667718311846,0.6424624736002233,1,1
56,0.6072027421441971,0.6038479905727165,0,1
57,0.5423921694211217,0.6329463007052702,1,1
58,0.5243672029100341,0.6141547039304891,1,1
59,0.5321022951129419,0.5782997401224872,1,0
60,0.44527461386209494,0.571835748592863,1,1
61,0.43230253090798326,0.6205768633036248,1,1
62,0.4005408756432342,0.6746640093933579,0,1
63,0.31214613822210324,0.6826035522223348,0,1
64,0.3125850562368764,0.6581305077521132,0,0
65,0.32256259819039107,0.6140248978763757,0,0
66,0.32323146330589003,0.645703171769017,1,0
67,0.32765636803628867,0.664682077476216,1,1
68,0.36474544903211964,0.6039593207322679,0,0
69,0.3575605589157318,0.6637678065480126,0,1
