trial,mu_1,mu_2,payoff_1,payoff_2
1,0.4402967225468349,0.4967015048217168,0,1
2,0.3999998095088548,0.4394070357720458,0,0
3,0.2688174294316481,0.5385366006349135,0,1
4,0.26731645072132876,0.5961054009781374,0,0
5,0.3189920134635791,0.5446691630444459,0,1
6,0.21244186612975946,0.693559607968076,0,1
7,0.16415351544642315,0.6791269629338069,1,0
8,0.5,0.5,0,0
9,0.47373920736549235,0.48073586388589584,0,1
10,0.5264405776236998,0.47542666045386167,0,0
11,0.6038876807326706,0.47101527369217616,1,1
12,0.6276828195431837,0.3673290583208524,1,1
13,0.5248399974395624,0.4296785058503685,1,0
14,0.5187002900065266,0.4877488296127781,1,0
15,0.409581655713547,0.5489996647460411,1,1
16,0.3334712305314354,0.5998557029032631,0,0
17,0.47835126106325554,0.5462463493253167,0,1
18,0.5104901420457043,0.4974601306738775,0,1
19,0.559627208393453,0.4788652159868905,1,0
20,0.5719169020549794,0.4794216560595054,1,1
21,0.5682766792238423,0.5271195231455964,0,1
22,0.6394810664389625,0.46737734713080303,1,0
23,0.6508142556090818,0.5354437631271832,1,0
24,0.6762527427868028,0.52576606373983,0,0
25,0.6518028823366069,0.5649898232584356,1,1
26,0.5601031498294056,0.5929312229476096,1,0
27,0.5544422977435923,0.59503527694008,1,1
28,0.511392382912712,0.5677593457945841,0,0
29,0.5064385385430754,0.5923765347595688,1,1
30,0.4817046932517486,0.6401682157849574,0,0
31,0.4095161057261071,0.6186858857880392,0,1
32,0.34219863920793414,0.6686111244614278,1,1
33,0.2826030949890256,0.6313151358602721,0,1
34,0.5,0.5,0,1
35,0.4701788053737569,0.5476291475431816,1,1
36,0.5055065770954588,0.5187510523988084,0,0
37,0.6143728188226472,0.4901541803943514,0,0
38,0.6899428296174246,0.3450750345551622,0,0
39,0.728506899156623,0.371855142583146,1,0
40,0.6474386800786194,0.4216121793074555,0,0
41,0.6781540227312894,0.33737690722078784,0,1
42,0.6293903866936793,0.37817843408522944,1,0
43,0.6020558428700118,0.3877437727261509,1,0
44,0.5706352717524685,0.3839191001025279,0,0
45,0.5342561718660988,0.28147722139251036,0,0
46,0.5809835688311107,0.33633216046586795,1,0
47,0.7074870699924468,0.3507275224118723,1,0
48,0.5485330197277839,0.47395052965213225,0,0
49,0.5487650264587911,0.4702895817319881,1,1
50,0.518929805895516,0.5763885050048705,0,1
51,0.5043671512841694,0.5965655639167637,0,0
52,0.5264308284488943,0.5886201684302098,0,1
53,0.4715688161733396,0.6089630251817322,0,0
54,0.5361576441750294,0.46481870198852393,1,1
55,0.5507730063861326,0.46801328683532445,1,1
56,0.5802848116597977,0.38835022436878,1,0
57,0.5634236820018217,0.4054982371878361,1,0
58,0.5510730733427504,0.4388002060474154,1,1
59,0.5,0.5,1,1
60,0.49025792540100666,0.5368842491513838,1,0
61,0.49667280167420014,0.5072144015466492,0,1
62,0.47300590964364353,0.5191277341785704,1,0
63,0.523372345982332,0.4585168195645096,1,0
64,0.4674490924585222,0.5213671746100406,1,0
65,0.46845072572592844,0.5005511714218502,0,0
66,0.4193348911117625,0.5675748716397822,1,1
