trial,mu_1,mu_2,payoff_1,payoff_2
1,0.44253220387963077,0.44377288991973796,0,1
2,0.5426338663849312,0.5184037987331758,1,1
3,0.609429966253426,0.46410271799645236,0,0
4,0.6047856933276794,0.4667094968947555,1,1
5,0.5656452901909467,0.4723496872439286,1,1
6,0.6128377717091162,0.503343544721746,1,1
7,0.6619455007249175,0.4531573751302821,1,0
8,0.6246966399813878,0.46027571339143997,0,1
9,0.6325610122651594,0.4256404232039592,1,1
10,0.6633898130381439,0.47629300591085144,1,0
11,0.607095771506841,0.4830126658028744,0,0
12,0.7418630970815271,0.40729947113573206,1,1
13,0.7213316411765093,0.40961775028429764,1,1
14,0.6321585166251432,0.4532306274475929,1,1
15,0.61250227742497,0.5042746928357047,1,1
16,0.6480074428526982,0.44349596328647045,1,0
17,0.7237341649441877,0.41352495925964994,1,1
18,0.6810612035196283,0.5415974502167504,1,0
19,0.6625175869762654,0.607280534730437,1,1
20,0.5,0.5,0,1
21,0.5203384766735292,0.47896120912676327,0,0
22,0.4399757170030935,0.43926551393713076,1,1
23,0.4532643218759427,0.47190774628475246,1,1
24,0.5069520214360007,0.5057839344033498,1,0
25,0.5664415179852459,0.5269657536538407,1,1
26,0.5450352227485856,0.5314407068010523,0,0
27,0.6137732529181985,0.5046489282503471,0,0
28,0.5149189015384845,0.5044738448024889,0,1
29,0.4554008366521649,0.49551828786155105,1,1
30,0.4048451848734723,0.5142915202305809,0,1
31,0.3984263214541082,0.45552694780859176,0,0
32,0.39299686091963315,0.5309852016774127,0,0
33,0.4420605970834554,0.5263808173649293,0,1
34,0.4406797899975029,0.5206719965080455,0,0
35,0.44968255543445185,0.5349678801264492,1,1
36,0.4692813446649286,0.561201421326699,1,0
37,0.3648596538198936,0.6178663880267694,0,0
38,0.2239677827042518,0.658928706975215,0,0
39,0.23035361613158367,0.7262158258271038,0,1
40,0.3720226712868011,0.6171412096246665,0,1
41,0.3086281411591621,0.650082650505236,1,0
42,0.26667931203840034,0.6649949806483272,1,1
43,0.27130561453233637,0.6294223213286085,1,0
44,0.3236174170886211,0.6336811434858821,0,1
45,0.34627423165215987,0.6421960140553753,0,1
46,0.38537235991870794,0.6063942509420039,1,1
47,0.3260514902863977,0.5995908636167819,0,0
48,0.42837978673583105,0.5547799447360763,0,1
49,0.4918281944168367,0.46660938274749003,0,1
50,0.5,0.5,0,1
51,0.5696493756978327,0.487792078062679,0,1
52,0.6676457867274732,0.44376473893842744,0,0
53,0.5791586792687976,0.4209095521738003,1,0
54,0.6275718412367186,0.40093879147682177,1,0
55,0.6277783351500954,0.41996033928566046,1,1
56,0.5991774415565247,0.41981303447194407,0,1
57,0.6556157480288278,0.36468446435636936,1,0
58,0.5978997643477211,0.389728411190778,1,0
59,0.6126616491494883,0.3881644442954213,1,1
60,0.6162612483136181,0.45646624081116965,0,0
61,0.5772896246862491,0.40312339604901315,1,1
62,0.5465741587852347,0.440082310410916,1,0
63,0.6454418742944948,0.4088085431722657,1,1
64,0.5162457180339627,0.43490516572272897,1,1
