trial,mu_1,mu_2,payoff_1,payoff_2
1,0.6946454601015796,0.5642606054529514,1,1
2,0.7419529706040219,0.45351372607485096,1,1
3,0.780804940945079,0.4587002119893937,1,0
4,0.8374210622945811,0.43196872635812084,1,1
5,0.8249306858980944,0.43670915981018005,1,0
6,0.8243500790808169,0.4338623124021667,1,1
7,0.683698790507664,0.4048105069441459,0,0
8,0.6958444799163013,0.5096057214100129,1,1
9,0.7697293295490606,0.5044374530434375,1,0
10,0.8635481170021527,0.5501465231845546,0,1
11,0.9317068187310131,0.6227421049555346,0,0
12,0.8308561092138095,0.6251786687864422,1,0
13,0.8488332655483625,0.6291831180937513,1,1
14,0.9962527565426975,0.5644011581996597,1,1
15,0.9754080589114869,0.5959788190169122,1,0
16,1.0,0.6490511271513218,1,1
17,0.5,0.5,0,1
18,0.5177621902573649,0.5745218773421046,1,1
19,0.4566500010552545,0.6352085107494584,0,1
20,0.4686725034778289,0.6663742798771953,0,1
21,0.39869300269492675,0.6578776576225102,1,0
22,0.19725149651352242,0.7543765978296779,1,1
23,0.21499022933580925,0.6937612832768237,0,0
24,0.15218389965689263,0.7242242014204203,0,0
25,0.07969497604593744,0.7164831469758004,0,1
26,0.07251955581850045,0.7282645020956718,0,1
27,0.06998479074747244,0.8333963178804121,0,1
28,0.13209088977068434,0.8128074007331386,0,1
29,0.27661661730691556,0.7703472589657492,1,1
30,0.23509967837512988,0.8249331719247339,1,0
31,0.3100748252054381,0.8042402723122971,0,0
32,0.3227961207331779,0.8743249499284295,0,1
33,0.3285838278615579,0.8198781768506511,0,1
34,0.27697167370802306,0.8357524525537914,1,1
35,0.3994397340504734,0.854265401018387,0,1
36,0.49878232915932913,0.8079440016720834,1,1
37,0.37835705111193296,0.9504416047157923,0,1
38,0.29623822972421443,0.9285699260501121,0,1
39,0.2514121562322942,0.947257111009286,0,1
40,0.117013463604345,0.8796331998499806,0,1
41,0.5,0.5,1,0
42,0.5641608108662848,0.4766916675487509,1,1
43,0.49832161618633086,0.5156758468749373,1,0
44,0.48460732184170235,0.5195666484971811,1,1
45,0.32430723501503056,0.6525517478551056,1,1
46,0.40034614087024123,0.608897926675815,0,0
47,0.30771510247814754,0.6265399124021497,0,0
48,0.2984966095888944,0.65970528528123,1,1
49,0.29705964392639783,0.6576420065541982,0,0
50,0.26052793536072577,0.7131013551948424,0,1
51,0.339275708187503,0.6405377149557963,1,1
52,0.35467875864480475,0.6510007276446538,1,0
53,0.3799077391190389,0.6573301189417686,0,0
54,0.3318762691024536,0.6690677924712518,0,0
55,0.22149381446368288,0.7427979112861267,1,0
56,0.1829115271785016,0.7246615165590499,0,1
57,0.20207414788239159,0.7586626792886476,0,0
58,0.17632478303821938,0.7472886626902026,0,0
59,0.16752161102896573,0.7458108425236779,0,1
60,0.1559121803647074,0.7959322685562377,0,0
61,0.2602753831304848,0.7503440240792072,0,1
62,0.5,0.5,1,0
63,0.575037309620693,0.4522980911916259,1,0
64,0.5061604383699567,0.5688239751019089,0,1
65,0.5841988730577927,0.5164222158788686,1,0
66,0.6739010327334216,0.5380754197351261,0,0
67,0.7169413665467677,0.6116645410188263,0,1
68,0.6844400762104612,0.6104318821900525,0,0
69,0.7436505558408101,0.54429272604058,1,1
70,0.6896659780446769,0.4842919059578636,1,0
71,0.803790873464368,0.4535877921876572,1,0
72,0.8516348998670159,0.581544222173046,1,1
73,0.8482158323578587,0.5676526802826415,1,1
74,0.7881553332579134,0.5757382419195082,1,0
75,0.8431889970888466,0.44097790640031165,1,0
76,0.9092218959778494,0.3788237016684216,1,1
77,0.9282441551511524,0.3627703368170144,1,0
78,0.956637587893678,0.4262291800204941,1,0
79,0.9757077084531728,0.3888308359879899,1,1
80,0.8743317232300967,0.4915297149296549,1,0
81,0.87019636600041,0.6271530258756471,1,0
82,0.9617822145900283,0.6055728692966024,1,1
83,0.8022705689876503,0.6820187292393968,1,1
84,0.741041186410612,0.6790570573747537,1,1
85,0.7263868910123117,0.6871239846904427,1,0
86,0.7722062363923667,0.7245992360766282,1,0
87,0.7906150750073282,0.6911739399994117,0,1
88,0.9470763990725557,0.6548290894782253,1,1
89,0.824253021565537,0.7188644723514973,1,0
90,0.7425660662168365,0.7873921984951795,1,1
