trial,mu_1,mu_2,payoff_1,payoff_2
1,0.6791952892416792,0.4926372673281996,1,1
2,0.7356111673698681,0.5729830084683121,1,1
3,0.6954699364816535,0.5263315280658141,0,1
4,0.6473158429958086,0.518227419804219,0,0
5,0.7089353803290498,0.5313036767187739,1,1
6,0.5997346832029214,0.5218988981762712,1,0
7,0.5892034492604854,0.48566833213536104,0,0
8,0.6872569925626932,0.46430848771888833,1,1
9,0.6401507374441402,0.4834414632865398,0,0
10,0.6307059779909647,0.40689423751891485,1,1
11,0.5830047783758002,0.4034443661351776,1,0
12,0.6560430578075791,0.4181521210283204,0,0
13,0.5661297847564598,0.48197128874673556,1,0
14,0.5654666381958655,0.4827135662980126,1,1
15,0.5371068048154362,0.5403420970022343,1,0
16,0.5,0.5,0,1
17,0.5137575340787147,0.49161756873507734,0,1
18,0.5100208321788978,0.5091564072686154,1,1
19,0.522896574006946,0.4517173624800719,0,1
20,0.40047936708702014,0.4562913269698046,0,0
21,0.46764802464299643,0.4957017294165382,0,0
22,0.40086568752693025,0.48605285834404144,1,1
23,0.4877721486141912,0.531884310175847,0,0
24,0.4013602328662914,0.5011692242578226,1,0
25,0.29810404509815125,0.5038369232588631,0,0
26,0.3887659381684435,0.5030060445337027,1,0
27,0.3614389899111378,0.5277823968117998,0,0
28,0.32711984622419843,0.603735789294712,0,1
29,0.30613485378119637,0.625368294278427,1,0
30,0.28155268716302045,0.6114096419551694,0,1
31,0.24306735322321998,0.5251903892005232,0,0
32,0.23697166713216058,0.6059971989865499,0,0
33,0.18107082436356534,0.6566035751550288,0,0
34,0.18615197650582288,0.6331985774450658,0,1
35,0.20793785148303212,0.6623579011695012,0,0
36,0.24240687430938257,0.6541724447275987,1,0
37,0.23471277375280286,0.672975104603589,0,1
38,0.27875130179256663,0.6616084434884411,1,1
39,0.2096502377009672,0.7667651801820262,0,1
40,0.24938291839560944,0.6644133925736477,0,1
41,0.33766906617090275,0.6001688508517553,0,0
42,0.3910999687776951,0.6272039907810962,0,0
43,0.5149343724846421,0.6114192226554358,1,1
44,0.49487467353412473,0.6132820038121859,0,0
45,0.38929339226790627,0.5731077680206593,0,0
46,0.247841714628528,0.5692270932846473,0,1
47,0.19061775660408703,0.6324585743774012,0,1
48,0.20030945672344708,0.6062468100095932,0,1
49,0.18567402209453238,0.673743754532948,0,1
50,0.5,0.5,0,1
51,0.3706224804327833,0.6048024128733563,0,1
52,0.3663500394357855,0.5719403779091945,0,1
53,0.4355179832883388,0.5237667555602683,0,0
54,0.434048426311031,0.3981732821157054,0,1
55,0.3714915609507218,0.4094722916610057,0,1
56,0.4269939473629533,0.29813540290701485,0,0
57,0.3447075232348219,0.33255129537107786,0,0
58,0.2591351221853193,0.3223834805221321,1,1
59,0.23298924653194564,0.3229591000963136,0,1
60,0.18406016393434177,0.32231706803775056,0,1
61,0.5,0.5,1,1
62,0.5248568998863884,0.4396968144449687,1,1
63,0.5681883651506264,0.35209993154407543,0,1
64,0.563122358477823,0.31583313650747746,1,1
65,0.5301135954356965,0.2943686974484831,1,0
66,0.6326490287310166,0.17755939710296972,1,0
67,0.6396085002037055,0.2236650906028307,0,0
68,0.7338307422608195,0.20188718553782978,1,0
69,0.8246327721190916,0.10691208529082984,1,0
70,0.7146002565626395,0.07766320398248891,1,0
71,0.5,0.5,0,0
72,0.33420345614284114,0.5454280672531211,1,0
73,0.4060237954087709,0.5192769692534895,0,0
74,0.33575337275797384,0.5130464217940345,0,1
75,0.3214247477891998,0.5346636839831237,0,0
76,0.24659214634444282,0.513558485656644,0,0
77,0.20478977839200563,0.542886229738714,0,1
78,0.30442876315810574,0.47598167509345457,0,0
79,0.2970980039868263,0.5176717402769155,0,1
80,0.3187717621647572,0.5119725359425555,0,1
81,0.30966883002831824,0.5131518370670043,1,0
82,0.3074752753849064,0.43931742588912687,0,1
83,0.2210207548379033,0.4598710161803169,0,0
84,0.19869789362806684,0.4138391841832664,0,1
85,0.2376211392029391,0.4565275446669758,1,1
86,0.34698173447044056,0.49135148579113275,0,1
87,0.34310054467681694,0.426024745622499,0,1
88,0.330248704902755,0.4174613905989475,1,0
89,0.334611347589316,0.3703141818810227,0,0
90,0.3293336180867155,0.3851090342217045,0,1
91,0.32241323598457566,0.364634046881548,0,1
92,0.3227088588378759,0.35144117361547283,1,0
93,0.23439470937852153,0.3803911624243297,0,1
94,0.3552147388064739,0.3015055736724441,0,0
95,0.24970367794020554,0.3473134153769965,0,1
96,0.22180159164860153,0.3701316741129637,0,0
97,0.24652550193899878,0.4180435142535403,0,0
98,0.5,0.5,0,0
99,0.4571262191247584,0.5058468791066868,0,1
100,0.47827146422472855,0.42767097464257664,0,0
101,0.487049946077408,0.4384276442033007,0,0
102,0.5,0.5,0,0
103,0.5,0.5,0,1
104,0.617693855919188,0.44711612870343914,0,0
105,0.621335201937179,0.5312902720797668,0,0
106,0.607545436085864,0.5592521976847737,1,1
107,0.7086796209172529,0.5546334475874669,0,0
108,0.8017269059835069,0.4789088801050571,1,0
109,0.8214508151449417,0.4250818331192143,1,1
110,0.8510829162526738,0.46260551329474275,1,1
111,0.9620991816570823,0.44544831935998647,1,0
112,0.9853638809571547,0.4698891658999916,1,0
113,0.9337746484431172,0.47020412866623007,1,1
114,0.9509922494544886,0.44866696216456553,1,1
115,0.9109228380118649,0.4571677662562941,1,1
116,0.9810161365485072,0.5838272178616696,1,1
117,1.0,0.6319613132401126,1,1
118,0.8542379871055027,0.6120970842459428,1,1
119,0.5,0.5,1,0
120,0.5233315699194898,0.43314725113788566,0,0
121,0.4959336499293961,0.49333441385174864,0,0
122,0.37420057590062034,0.5427806060095643,1,1
